"zipcode","latitude","longitude"
"98577,46.71397,-123.41447"
"03033,42.74640,-71.67050"
"24220,37.15830,-82.23730"
"79233,34.54670,-100.43800"
"35487,33.21610,-87.54020"
"33440,26.73118,-80.85895"
"15346,39.95690,-80.09790"
"1150-234,38.72225,-9.13934"
"89130,36.24720,-115.22100"
"56311,45.89140,-95.88540"
"48188,42.28570,-83.48540"
"452420,54.88765,56.79855"
"74521,34.66260,-95.09990"
"81220,38.31100,-107.51200"
"L0B,43.97041,-78.74470"
"71368,31.85910,-91.69260"
"LL13 8SW,53.04769,-2.98175"
"41837,37.11950,-82.73670"
"94131,37.74640,-122.44400"
"42044,36.90644,-88.22364"
"52349,42.23540,-91.93840"
"01525,42.09780,-71.64460"
"13809,42.40490,-75.40530"
"35260,33.39850,-86.83640"
"29926,32.22220,-80.73320"
"96048,40.63295,-123.06226"
"88040,31.89110,-108.35200"
"48670,43.63430,-84.25730"
"35010,32.94401,-85.95385"
"04496,44.65840,-68.91510"
"95633,38.85815,-120.80395"
"14133,42.49590,-78.38470"
"07715,40.17830,-74.02220"
"06752,41.52110,-73.35970"
"48311,42.58060,-83.03050"
"69025,40.52590,-100.49700"
"38327,35.22860,-88.29600"
"99583,54.73720,-164.09800"
"70589,30.61631,-92.05706"
"26377,39.52660,-80.64280"
"46262,39.82690,-86.23740"
"44308,41.08190,-81.51770"
"85307,33.53740,-112.29600"
"28786,35.48970,-82.98550"
"28352,34.75880,-79.44680"
"55987,44.02746,-91.76987"
"31004,32.94460,-83.80360"
"12134,43.29943,-74.21793"
"86327,34.49830,-112.22700"
"77341,30.72510,-95.54630"
"46805,41.09950,-85.11670"
"46634,41.69150,-86.23800"
"36615,30.64100,-88.06500"
"77233,29.65450,-95.35530"
"77487,29.61970,-95.63440"
"85060,33.50030,-111.98200"
"76574,30.63881,-97.38833"
"13082,43.15535,-75.96936"
"13625,44.32450,-74.83070"
"71043,32.88000,-93.88000"
"20746,38.81803,-76.89587"
"63388,38.88380,-91.67470"
"69339,42.74260,-103.39200"
"85214,33.39760,-111.78900"
"98332,47.40194,-122.55583"
"00742,18.26660,-65.64820"
"93631,36.54167,-119.58278"
"25696,37.66920,-82.12240"
"M8Z 1T3,43.61895,-79.53208"
"59057,45.87550,-109.09400"
"99323,46.08541,-118.90528"
"36460,31.50610,-87.39560"
"31709,32.02330,-84.16830"
"12052,42.76540,-73.47730"
"27973,36.37510,-76.10280"
"29418,32.90017,-80.09648"
"53947,43.74240,-89.14090"
"38759,33.83330,-90.72790"
"19801,39.73000,-75.53000"
"08602,40.21970,-74.57540"
"64075,38.97590,-94.17180"
"23919,36.58230,-78.10990"
"66610,38.96435,-95.89147"
"30272,33.62460,-84.49870"
"10596,41.25280,-73.96060"
"04556,43.97990,-69.61020"
"38256,36.24730,-88.15900"
"CO15 5XE,51.80613,1.18965"
"89183,36.00368,-115.15115"
"98039,37.85227,15.29810"
"28168,35.49791,-81.42870"
"43554,41.65410,-84.52690"
"72320,34.89732,-90.53371"
"84542,39.52650,-110.70100"
"H3B 1S6,45.50169,-73.56726"
"76264,33.79566,-96.85306"
"78801,29.34170,-99.88870"
"29727,34.70570,-80.28780"
"54768,44.89700,-90.95220"
"93741,36.76770,-119.79500"
"29722,34.74660,-80.72040"
"79697,32.42970,-99.75040"
"20616,38.64990,-77.08650"
"31031,32.88209,-83.33238"
"58241,48.68663,-97.66822"
"54302,44.50750,-87.97460"
"52722,41.57030,-90.45960"
"91199,34.14780,-118.14400"
"19346,39.80880,-75.87670"
"47596,38.86570,-87.22720"
"45063,39.32660,-84.71470"
"68872,41.05509,-98.39649"
"66032,38.29659,-95.19536"
"46995,40.44360,-86.21600"
"08536,40.33380,-74.58360"
"22831,38.48290,-79.00420"
"78467,27.75070,-97.41970"
"30117,33.63428,-85.18717"
"02134,42.34819,-71.13132"
"33983,27.00820,-82.01600"
"57010,42.76810,-96.83740"
"41643,37.46590,-82.80340"
"6430,-30.73731,121.48275"
"17944,40.67280,-76.27960"
"56314,45.80880,-94.42180"
"K1C 2R1,45.48003,-75.53785"
"25315,38.22344,-81.53623"
"R1N,49.97232,-98.29033"
"29918,32.68156,-81.18816"
"48760,43.30900,-83.26880"
"73458,34.31560,-97.14790"
"04955,44.61500,-69.98700"
"50613,42.56300,-92.49990"
"78732,30.37450,-97.89330"
"83872,46.86710,-116.96800"
"65705,37.00410,-93.64620"
"52756,41.73170,-90.54110"
"12851,43.77130,-73.99540"
"45661,39.04910,-83.14540"
"43316,40.94970,-83.38660"
"02875,41.45540,-71.64100"
"65733,36.56090,-92.84530"
"60532,41.78940,-88.08230"
"58487,46.80620,-99.57390"
"28609,35.67520,-81.03750"
"44822,40.55700,-82.39460"
"04056,43.64840,-70.84890"
"18081,40.55650,-75.28980"
"V8V 3M8,48.42523,-123.35325"
"61813,39.92290,-88.53750"
"67570,37.77690,-97.95180"
"V5V 3C9,49.25248,-123.08032"
"68524,40.87310,-96.80150"
"76704,31.57265,-97.11979"
"36871,32.16800,-85.12100"
"93930,36.20910,-121.07100"
"06792,41.75490,-73.05820"
"26047,40.51240,-80.56600"
"34991,27.22980,-80.29780"
"03435,42.93370,-72.27940"
"41833,37.04940,-82.93470"
"29640,34.87630,-82.57960"
"17355,39.76070,-76.69880"
"25414,39.28000,-77.85000"
"19567,40.39050,-76.20830"
"11727,40.87760,-73.00240"
"52317,41.76090,-91.65740"
"43948,40.27080,-80.77100"
"B0N 2T0,44.94315,-64.17753"
"63338,38.74640,-90.65360"
"55392,44.94340,-93.60770"
"15348,39.98780,-79.99560"
"L5K 1Z9,43.51689,-79.65981"
"13066,43.05818,-75.96955"
"V5Z 3N8,49.26310,-123.12201"
"61342,41.55000,-89.12000"
"11436,40.67500,-73.79620"
"11697,40.55830,-73.91330"
"71050,31.97560,-93.99790"
"47405,39.17160,-86.51770"
"L3Z 0A4,44.09819,-79.58457"
"37601,36.33000,-82.36000"
"67073,38.39150,-97.31650"
"27553,36.46790,-78.29380"
"47885,39.46000,-87.44000"
"57003,43.71780,-96.77070"
"99790,64.84240,-147.71900"
"93529,37.81960,-119.07600"
"97132,45.32260,-122.99000"
"77441,29.66450,-95.93570"
"22967,37.82410,-78.96490"
"52565,40.70012,-91.90992"
"61625,40.69800,-89.61600"
"34667,28.39380,-82.65910"
"63456,39.57696,-91.73442"
"50322,41.63300,-93.71980"
"17967,40.85160,-76.24970"
"95550,40.74670,-123.77300"
"26884,38.83539,-79.36671"
"95824,38.51750,-121.44100"
"G0L 3Z0,47.94521,-69.20361"
"08037,39.63700,-74.76020"
"76106,32.80730,-97.35200"
"07403,41.02090,-74.33290"
"03588,44.60840,-71.11090"
"63437,39.89476,-92.27379"
"29203,34.11790,-81.06120"
"73772,35.85720,-98.41710"
"99036,47.51823,-117.19575"
"35471,33.37880,-88.14430"
"74031,36.43490,-95.51920"
"63673,37.83000,-90.01860"
"45679,39.02507,-83.53297"
"L7A 2E6,43.73264,-79.83432"
"68112,41.35710,-95.96080"
"77213,29.79540,-95.23900"
"17920,40.81830,-76.33860"
"06081,41.90630,-72.76880"
"45340,40.37470,-84.04510"
"50006,42.51410,-93.40990"
"99118,48.89160,-118.60400"
"29579,33.75320,-78.91750"
"V4N 3M2,49.17827,-122.70069"
"29607,34.84200,-82.34519"
"78264,29.17270,-98.45230"
"31788,31.06824,-83.62378"
"17221,40.07920,-77.79130"
"11758,40.66000,-73.47000"
"37167,35.98000,-86.51000"
"35654,34.48204,-87.65392"
"60420,41.06660,-88.35970"
"62433,39.10560,-87.68460"
"31312,32.20992,-81.39372"
"28712,35.23040,-82.76320"
"12302,42.80000,-73.92000"
"76309,33.89600,-98.54520"
"37754,36.11960,-84.04150"
"53581,43.34082,-90.28179"
"88317,32.36440,-105.65900"
"46796,41.33460,-85.49730"
"B0M 1P0,45.80065,-63.85940"
"16259,40.96118,-79.46727"
"88049,33.03060,-107.92500"
"08850,40.44940,-74.43790"
"78021,28.50900,-98.86010"
"62075,39.31830,-89.29520"
"29472,33.10290,-80.30800"
"721 00,35.21491,25.71282"
"G0K 1T0,47.93603,-68.60558"
"35801,34.70000,-86.62000"
"93062,34.27070,-118.79000"
"83112,42.96080,-110.94800"
"80478,40.01070,-105.87000"
"72921,35.47060,-94.21280"
"16369,41.84680,-79.14660"
"08666,40.21950,-74.76830"
"K2B,45.36889,-75.78871"
"91204,34.13600,-118.26100"
"43103,39.71000,-82.95000"
"90023,34.02245,-118.20003"
"29653,34.30620,-82.23160"
"01517,42.47280,-71.83950"
"92128,33.00240,-117.07200"
"02814,41.91522,-71.67142"
"08822,40.57510,-74.83767"
"74728,34.02000,-94.73000"
"98225,48.75191,-122.47869"
"80138,39.50480,-104.73800"
"15429,40.01250,-79.93170"
"46077,39.97810,-86.28730"
"99519,61.19040,-149.98800"
"12051,42.32897,-73.83235"
"93653,37.28500,-119.96600"
"21703,39.37260,-77.43526"
"28433,34.45795,-78.56640"
"60015,42.19336,-87.86646"
"57000,49.11931,6.17572"
"02130,42.31494,-71.10455"
"41645,37.54280,-82.80430"
"97527,42.42206,-123.38728"
"15945,40.35880,-78.87070"
"37940,35.89660,-83.85250"
"32530,30.59870,-87.03120"
"31510,31.54798,-82.41652"
"37501,35.10000,-90.00000"
"45030,39.27089,-84.65967"
"03741,43.69975,-71.94265"
"13060,43.03871,-76.43317"
"98548,47.45320,-123.17300"
"35559,33.88000,-87.74000"
"19966,38.57660,-75.31780"
"77456,28.97000,-96.10550"
"28377,34.90572,-79.31004"
"31995,32.48770,-84.97010"
"81211,38.81083,-106.10668"
"73705,36.34210,-97.90330"
"52003,42.45211,-90.68298"
"04359,44.17920,-69.76040"
"38558,36.00330,-84.89010"
"28785,35.70222,-83.12222"
"62976,37.21540,-89.20010"
"73763,36.10240,-98.32860"
"61436,40.87764,-90.22447"
"59411,48.90120,-113.31700"
"97830,44.94640,-120.19300"
"L0N 1L0,43.94333,-80.23213"
"19530,40.48204,-75.75769"
"22947,38.00530,-78.33450"
"53593,42.98440,-89.57560"
"50025,41.67415,-94.99554"
"44851,41.10350,-82.40700"
"R0A 0X0,49.64886,-96.85194"
"61277,41.66253,-89.98012"
"86506,35.36000,-109.24000"
"32147,29.62250,-81.81360"
"29477,33.18000,-80.58000"
"56264,44.54810,-95.96640"
"79058,35.63630,-101.96000"
"39661,31.51156,-90.98094"
"97825,44.46800,-119.53200"
"48742,44.72720,-83.44490"
"43078,40.11310,-83.77620"
"47802,39.36226,-87.38224"
"22520,38.11390,-76.83080"
"57030,43.76060,-96.55160"
"49765,45.31810,-84.20740"
"12749,41.69130,-74.82980"
"56271,45.26254,-95.46823"
"47165,38.49720,-86.01800"
"77210,29.75810,-95.36560"
"89120,47.88345,3.09648"
"01238,42.32603,-73.26916"
"13040,42.54409,-75.99277"
"83647,43.13280,-115.69100"
"E9B 1N7,46.73277,-65.82979"
"48076,42.49740,-83.23070"
"J0S,45.04409,-73.89963"
"36330,31.41270,-85.86690"
"21795,39.59000,-77.81000"
"N0L,42.90923,-81.42009"
"49099,41.79000,-85.64000"
"85259,33.60700,-111.81500"
"07628,40.94510,-73.99220"
"47392,39.89640,-84.93310"
"13671,44.19930,-75.60740"
"50241,41.32650,-93.78580"
"6136 AK,51.00631,5.86384"
"95223,38.36770,-120.21500"
"43953,40.37535,-80.70369"
"99026,47.78920,-117.56700"
"77252,29.75690,-95.36590"
"82007,41.08030,-104.88300"
"11978,40.82316,-72.60954"
"16823,40.86812,-77.74667"
"01719,42.50000,-71.50000"
"66732,37.81260,-95.15760"
"59759,45.92070,-112.19400"
"60541,41.51240,-88.52140"
"95041,37.05110,-122.05800"
"49930,47.12659,-88.55373"
"19713,39.67020,-75.71170"
"4006,-27.45610,153.03112"
"19109,39.94950,-75.15030"
"21822,38.24860,-75.61750"
"30213,33.56000,-84.58000"
"27017,36.41972,-80.71194"
"50256,41.26260,-92.89890"
"88799,26.00372,-98.25778"
"50571,42.63140,-94.54080"
"H1N 2E9,45.57147,-73.52096"
"N5W,43.00001,-81.18341"
"61454,40.67770,-91.00240"
"20164,39.02180,-77.40090"
"40988,36.88860,-83.52700"
"74948,35.40000,-94.60000"
"54654,43.26510,-90.95850"
"12194,42.51640,-74.46130"
"59418,46.84070,-109.71200"
"35463,33.08370,-87.66930"
"28358,34.65684,-78.72641"
"T2H 2B5,51.00037,-114.04708"
"79908,31.90050,-106.24000"
"30095,33.97750,-84.14950"
"53092,43.23243,-87.98189"
"17039,40.30060,-76.24960"
"14843,42.32310,-77.64780"
"B0S 1P0,44.79949,-65.05081"
"28334,35.24850,-78.55529"
"44320,41.07890,-81.58220"
"44106,41.50189,-81.60753"
"22124,38.89895,-77.32632"
"04853,44.15390,-68.86500"
"WR14 1UG,52.13662,-2.31998"
"67135,37.94300,-97.51630"
"85625,31.99240,-109.69600"
"33401,26.74000,-80.12000"
"66014,38.21280,-94.98620"
"L7J 2B1,43.63391,-80.04132"
"76692,31.96590,-97.31670"
"03240,43.57490,-71.97000"
"55458,44.98610,-93.27080"
"62974,37.77060,-88.77820"
"53072,43.08070,-88.26750"
"36564,30.47880,-87.91750"
"62692,39.57790,-89.92060"
"07462,41.19470,-74.49379"
"46204,39.77100,-86.15670"
"94269,38.55540,-121.49700"
"27948,36.01440,-75.68240"
"J0K,45.96316,-73.47263"
"55616,47.23493,-91.74684"
"96859,21.36380,-157.89100"
"DY8 3PZ,52.45984,-2.16106"
"68175,41.26500,-95.96580"
"84761,37.91000,-112.85000"
"27514,35.90491,-79.04691"
"61913,39.82000,-88.44520"
"91102,34.14600,-118.14400"
"29072,33.99890,-81.27390"
"74136,36.06170,-95.94020"
"J0E 1A0,45.43672,-72.89035"
"78785,30.32150,-97.71940"
"04986,44.58140,-69.24350"
"16153,41.34720,-80.10110"
"25810,37.58940,-81.35060"
"55969,44.10300,-91.80240"
"46542,41.39390,-85.87930"
"86443,36.02800,-114.31200"
"81527,38.96320,-108.34600"
"47441,39.06080,-87.18520"
"88401,35.16000,-103.72000"
"27515,35.91310,-79.05630"
"59840,46.27464,-114.15815"
"19124,40.01690,-75.09310"
"53922,43.52230,-88.70350"
"24120,36.72450,-80.40320"
"61089,42.47740,-89.80610"
"18829,41.78041,-76.16678"
"35119,33.66340,-86.77790"
"55080,45.71586,-93.16521"
"L6E 1Y6,43.90653,-79.25075"
"92170,32.69700,-117.13400"
"47855,39.18220,-87.29810"
"06375,41.40470,-72.12610"
"58405,46.91440,-98.69710"
"48374,42.47130,-83.52530"
"85281,33.42030,-111.92900"
"14850,42.43550,-76.52570"
"45250,39.12180,-84.54520"
"71360,31.31404,-92.43447"
"50367,41.59540,-93.76520"
"47263,39.30980,-85.32950"
"30184,34.23760,-84.66880"
"60941,41.01540,-88.07180"
"79917,31.70590,-106.32600"
"59104,45.77540,-108.58200"
"72835,35.27700,-93.33840"
"59746,45.36820,-113.12500"
"80129,39.54230,-105.01200"
"18929,40.25340,-75.08820"
"71826,33.11290,-93.65250"
"75931,31.09710,-93.96900"
"84315,41.17830,-112.12100"
"56186,44.07141,-96.00441"
"65534,37.60449,-92.30211"
"28434,34.43656,-78.44028"
"03217,43.70970,-71.58900"
"13028,43.29370,-75.94000"
"55068,44.71719,-93.03466"
"33559,28.15020,-82.42730"
"45032,39.50550,-83.99370"
"79032,34.28230,-101.90000"
"64730,38.27060,-94.27260"
"66767,38.07720,-94.69820"
"P0S 1C0,46.45625,-83.99480"
"61281,41.31000,-90.50000"
"94282,38.58540,-121.49300"
"72512,36.15010,-91.74530"
"74501,34.98793,-95.81429"
"90053,34.05300,-118.23900"
"21053,39.69170,-76.71700"
"T0C 2P0,53.24706,-113.92750"
"33935,26.62790,-81.33320"
"98052,47.68330,-122.12300"
"42451,37.87700,-87.37960"
"42742,37.06330,-85.44260"
"44609,40.91500,-80.98650"
"79412,33.54620,-101.85700"
"49079,42.23298,-85.88828"
"83235,44.84940,-114.09100"
"K1J,45.44734,-75.59429"
"29065,34.25530,-81.26380"
"25156,38.40860,-81.48190"
"88338,33.50770,-105.50700"
"21120,39.65955,-76.67164"
"04239,44.53120,-70.20760"
"56278,45.40940,-96.53120"
"56637,47.58720,-93.76490"
"80003,39.84797,-105.07673"
"38762,33.89790,-90.71890"
"11229,40.60140,-73.94440"
"94601,37.77290,-122.21400"
"73661,35.13830,-99.02550"
"83524,46.34450,-116.66700"
"80428,40.74390,-106.86900"
"69343,42.75770,-102.16300"
"33585,28.74460,-82.06370"
"24938,37.90650,-80.35900"
"78551,26.19060,-97.69560"
"35120,33.66930,-86.40420"
"11948,40.96920,-72.55610"
"44601,40.87637,-81.17177"
"48741,43.40730,-83.17170"
"96112,41.90180,-120.10500"
"10963,41.46790,-74.54580"
"77465,28.71000,-96.23000"
"80468,39.89730,-106.09300"
"21014,39.53720,-76.35140"
"1011 PG,52.36798,4.90356"
"16839,41.01540,-78.11820"
"59762,45.68930,-113.03200"
"93718,36.73330,-119.78400"
"75217,32.71650,-96.68340"
"93615,36.49760,-119.28400"
"49903,46.27160,-88.42440"
"75035,33.16150,-96.76920"
"98303,47.16084,-122.72857"
"78836,28.34560,-99.61330"
"07642,41.00750,-74.04390"
"06266,41.67954,-72.17036"
"LS1 9SJ,53.80076,-1.54908"
"76508,31.09370,-97.36410"
"93012,34.19540,-119.00400"
"L6A,43.83721,-79.50828"
"76824,31.10215,-98.53595"
"04963,44.56480,-69.80590"
"78045,27.75640,-99.43782"
"42167,36.72790,-85.68430"
"67010,37.65010,-96.93570"
"30828,33.38620,-82.59040"
"V0E,51.57884,-119.71793"
"21917,39.67090,-76.09980"
"08221,39.34760,-74.57940"
"48755,43.87917,-83.27201"
"70435,30.56410,-90.10720"
"60473,41.59000,-87.60000"
"14222,42.91840,-78.87690"
"14555,43.25630,-76.99040"
"60655,41.69370,-87.70100"
"76461,32.24450,-98.37750"
"29683,35.03180,-82.49540"
"01032,42.46750,-72.83620"
"54829,45.60265,-91.97162"
"55407,44.93550,-93.25270"
"P6A 1Y7,46.51365,-84.33575"
"67737,39.11000,-100.46000"
"15674,40.20830,-79.49750"
"13733,42.30286,-75.45778"
"18415,41.70000,-75.06000"
"02361,41.92360,-70.65700"
"25139,38.13566,-81.30261"
"54745,45.25000,-91.15000"
"98195,47.65360,-122.29900"
"54822,45.39810,-91.69690"
"30663,33.57096,-83.60684"
"58219,47.45450,-96.91120"
"10533,41.04020,-73.85320"
"35478,33.23250,-87.42390"
"45068,39.50367,-84.01049"
"55006,45.78885,-93.27578"
"62048,38.82200,-90.07850"
"48756,44.22650,-83.98600"
"73857,36.25880,-99.39520"
"63199,38.64440,-90.32840"
"43551,41.52140,-83.57090"
"32198,29.19540,-81.04960"
"91334,34.25740,-118.25600"
"74044,36.06660,-96.36420"
"77665,29.78410,-94.32510"
"1078 HJ,52.34758,4.89517"
"63088,38.54980,-90.50990"
"61709,40.45940,-88.95810"
"01230,42.23564,-73.41345"
"73562,34.17910,-98.43440"
"97741,44.76345,-121.26616"
"77411,29.71060,-95.59630"
"95992,39.14080,-121.61600"
"17078,40.29090,-76.58340"
"05088,43.67250,-72.30920"
"18360,40.99009,-75.21629"
"29809,33.41560,-81.69480"
"37153,35.69007,-86.52333"
"94568,37.71720,-121.92900"
"77482,29.07770,-95.91910"
"62835,38.08240,-88.31850"
"34705,28.69070,-81.71620"
"80021,39.89120,-105.12100"
"43272,39.96200,-83.00310"
"40858,36.98930,-83.38900"
"95454,39.97146,-123.44853"
"62421,38.73990,-87.95300"
"61552,40.81900,-89.56930"
"56046,43.97860,-93.34620"
"30753,34.55300,-85.30920"
"58053,46.07148,-97.30756"
"14560,42.69090,-77.56920"
"54009,45.35990,-92.54470"
"62660,39.85420,-90.19940"
"31636,30.80756,-83.16490"
"23326,36.76620,-76.25200"
"57319,43.49082,-97.38562"
"61953,39.81530,-88.28380"
"T2A 1X2,51.05000,-113.99905"
"98113,47.67160,-122.34100"
"46278,39.89020,-86.29670"
"H9X,45.40973,-73.95202"
"78413,27.68750,-97.40410"
"N3A 1S6,43.38558,-80.71203"
"20579,38.90370,-77.04470"
"03465,42.82670,-72.18980"
"97439,44.12590,-124.03100"
"R6W4B3,49.19125,-97.93476"
"41063,38.83540,-84.51430"
"32208,30.39400,-81.68730"
"57193,43.54480,-96.72380"
"57531,43.94020,-100.47900"
"22437,37.78500,-76.75800"
"78523,26.00190,-97.57320"
"V6C 0B9,49.28820,-123.11668"
"54127,44.79570,-88.27060"
"46227,39.66188,-86.11665"
"87191,35.13630,-106.52000"
"62434,38.84250,-88.31170"
"49931,47.10040,-88.57590"
"20223,38.89780,-77.03400"
"05494,44.61440,-72.99350"
"46939,40.99360,-86.39790"
"90083,33.95410,-118.39900"
"11241,40.69320,-73.99120"
"22642,38.86530,-78.05120"
"50677,42.78700,-92.42840"
"38362,35.73830,-88.77670"
"12007,42.48140,-73.93880"
"02916,41.84622,-71.35572"
"92010,33.10690,-117.28700"
"47226,39.28550,-85.86480"
"47734,37.97450,-87.57380"
"64485,39.90648,-94.70706"
"01303,54.67414,25.28966"
"70128,30.04810,-89.95330"
"17019,40.08650,-77.03340"
"63821,36.05000,-90.24000"
"74157,36.07770,-96.05600"
"89129,36.24530,-115.27800"
"65250,39.05870,-92.84140"
"04679,44.27440,-68.33450"
"21863,38.20390,-75.41950"
"60928,40.76150,-87.82960"
"47640,38.44970,-87.49420"
"J4Y 3A3,45.45144,-73.46191"
"77237,29.73370,-95.49900"
"60451,41.49809,-87.94172"
"22153,38.74520,-77.23240"
"75417,33.46000,-95.21000"
"95001,36.97740,-121.89900"
"98055,47.46240,-122.21100"
"33127,25.81260,-80.20560"
"12586,41.55051,-74.19445"
"35773,34.89390,-86.68490"
"27203,35.70791,-79.81364"
"43442,41.42000,-83.22000"
"46538,41.31870,-85.78781"
"58030,46.02310,-96.66470"
"11499,40.64790,-73.78700"
"56327,45.71480,-95.67370"
"28562,35.13690,-77.16230"
"64865,36.83820,-94.53610"
"76197,32.77960,-97.30020"
"49780,46.18920,-84.60830"
"92377,34.15720,-117.40500"
"42045,37.02756,-88.24836"
"17202,39.90720,-77.63600"
"20101,38.98960,-77.45050"
"72011,34.50990,-92.45650"
"44024,41.57610,-81.19190"
"17124,40.26450,-76.88060"
"84319,41.60000,-111.72000"
"35020,33.38990,-86.95230"
"54205,44.61805,-87.64204"
"28733,35.43350,-83.81030"
"43111,39.50160,-82.24360"
"24472,37.93000,-79.23000"
"60512,41.70450,-88.42760"
"1759 NB,52.84227,4.70235"
"13107,43.46070,-76.13430"
"19522,40.45000,-75.82000"
"EX23 8PL,50.82664,-4.54368"
"83442,43.63186,-111.77358"
"21673,38.65890,-76.04560"
"94540,37.65000,-122.09000"
"56118,43.89180,-95.03750"
"65777,36.53710,-91.99180"
"10922,41.33350,-73.99420"
"12758,41.90410,-74.76920"
"K0A,45.44216,-75.23716"
"56544,46.77835,-95.74379"
"26581,39.63369,-80.55814"
"84713,38.36914,-112.37132"
"37849,36.04175,-84.10992"
"53574,42.81760,-89.65560"
"95229,38.11470,-120.45400"
"28055,35.22030,-81.25310"
"58335,47.98010,-98.99260"
"RG1 9TA,51.45426,-0.97813"
"49873,45.87880,-87.48030"
"24027,37.27320,-79.95320"
"13820,42.54945,-74.99101"
"53956,43.53220,-89.01540"
"18603,41.07842,-76.23549"
"73130,35.45750,-97.34410"
"97475,44.04710,-123.01600"
"20678,38.52800,-76.59490"
"62630,39.28160,-90.09180"
"89519,39.49890,-119.74600"
"28472,34.29970,-78.67750"
"41555,37.53740,-82.23630"
"62351,40.09270,-91.29430"
"63622,37.75616,-90.88430"
"84652,39.03780,-111.89200"
"99841,57.77830,-135.21600"
"07202,40.66000,-74.19000"
"64116,39.14130,-94.57769"
"83855,46.99860,-116.93800"
"11949,40.86410,-72.79200"
"L4B 1L1,43.84594,-79.38629"
"43154,39.59730,-82.81580"
"32344,30.61103,-83.90628"
"49525,43.00820,-85.59450"
"92307,34.57000,-117.15000"
"37015,36.27770,-87.00460"
"62890,37.86350,-88.76190"
"29341,35.12410,-81.71960"
"19956,38.55000,-75.57000"
"72419,35.76188,-90.39367"
"98620,45.83457,-120.59172"
"73117,35.47510,-97.45940"
"29333,34.96750,-81.90640"
"99780,63.79800,-142.32200"
"97377,44.46220,-123.09800"
"32067,30.16580,-81.70680"
"60002,42.47919,-88.13342"
"52754,41.37919,-91.26127"
"98191,47.61290,-122.33400"
"60030,42.32790,-88.05460"
"53237,42.94420,-87.90930"
"35504,33.90530,-87.17550"
"V3S 1B7,49.10337,-122.80545"
"99654,61.61685,-149.74045"
"93888,36.75360,-119.67700"
"59479,47.14540,-110.16000"
"04049,43.72480,-70.67850"
"88577,31.76800,-106.33000"
"13456,42.99940,-75.26870"
"06151,41.76630,-72.67220"
"66851,38.22860,-96.94410"
"N6A,42.98492,-81.24528"
"T0K 1N0,49.13239,-113.60024"
"08326,39.52870,-74.93680"
"36360,31.43000,-85.64000"
"27215,36.03540,-79.49430"
"81201,38.55610,-106.06600"
"93613,36.82530,-119.70200"
"14027,42.58830,-79.01840"
"52551,40.74857,-92.20221"
"75979,30.76430,-94.44480"
"38501,36.15000,-85.50000"
"S7H,52.10659,-106.60763"
"02421,42.44550,-71.23620"
"28575,34.68830,-76.88650"
"91328,34.22060,-118.53300"
"91040,34.26334,-118.31140"
"E9E,46.93015,-65.91813"
"90707,33.88190,-118.11600"
"83403,43.47830,-111.98300"
"48848,42.88160,-84.35890"
"61044,42.32340,-89.90980"
"02761,41.98340,-71.33360"
"85306,33.61769,-112.16631"
"08740,39.92590,-74.13520"
"02917,41.92205,-71.54951"
"82601,42.85997,-106.26836"
"10172,40.75460,-73.97360"
"58385,48.45930,-99.63020"
"2954,-27.78178,29.92606"
"76903,31.47500,-100.44300"
"20662,38.43710,-77.20660"
"6290,-34.29325,115.13925"
